road_seg_id,data_time,volume,speed
13GQN0C644013GOB0C64300102661,2024-03-01 00:06:00,18,65.667
13H000C647013H1N0C64600300543,2024-03-01 00:06:00,5,7.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:06:00,18,48.5
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:06:00,33,52.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:06:05,20,87.763
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:06:08,6,5.19
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:06:19,2,49.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:06:47,29,71.62
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:07:00,6,37.625
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:07:00,26,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:07:00,22,63.667
13H000C647013H1N0C64600300543,2024-03-01 00:07:00,6,7.625
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:07:00,7,54.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:07:00,19,62.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:07:05,28,82.793
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:07:08,1,4.3
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:07:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:07:47,24,73.875
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:08:00,11,36.75
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:08:00,14,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:08:00,48,63.167
13H000C647013H1N0C64600300543,2024-03-01 00:08:00,9,7.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:08:00,7,52.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:08:00,19,55.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:08:05,26,83.83
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:08:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:08:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:08:47,11,72.82
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:09:00,6,19.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:09:00,22,54.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:09:00,19,65.0
13H000C647013H1N0C64600300543,2024-03-01 00:09:00,4,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:09:00,8,69.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:09:00,18,52.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:09:05,25,85.927
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:09:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:09:19,1,70.09
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:09:47,16,76.495
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:10:00,10,36.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:10:00,18,50.667
13GQN0C644013GOB0C64300102661,2024-03-01 00:10:00,27,61.667
13H000C647013H1N0C64600300543,2024-03-01 00:10:00,0,8.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:10:00,8,66.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:10:00,23,51.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:10:05,28,88.53
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:10:08,2,18.79
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:10:19,3,42.09
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:10:47,19,69.4
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:11:00,12,20.5
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:11:00,22,50.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:11:00,25,54.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:11:00,22,63.333
13H000C647013H1N0C64600300543,2024-03-01 00:11:00,4,8.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:11:00,9,57.667
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:11:00,6,36.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:11:00,22,60.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:11:00,30,48.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:11:05,27,83.433
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:11:08,4,9.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:11:19,1,62.59
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:11:47,25,74.198
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:12:00,14,39.75
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:12:00,27,50.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:12:00,18,65.667
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:12:00,2,38.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:12:00,20,49.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:12:05,30,81.363
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:12:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:12:19,1,36.29
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:12:47,26,74.495
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:13:00,8,23.875
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:13:00,14,41.375
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:13:00,22,51.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:13:00,23,63.333
13H000C647013H1N0C64600300543,2024-03-01 00:13:00,6,8.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:13:00,8,61.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:13:00,19,61.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:13:05,41,81.863
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:13:08,4,21.89
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:13:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:13:47,17,70.725
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:14:00,21,49.667
13GQN0C644013GOB0C64300102661,2024-03-01 00:14:00,27,61.667
13H000C647013H1N0C64600300543,2024-03-01 00:14:00,7,9.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:14:00,5,46.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:14:00,17,54.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:14:05,34,83.393
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:14:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:14:19,3,54.7
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:14:47,19,71.742
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:15:00,12,41.5
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:15:00,19,53.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:15:00,16,66.333
13H000C647013H1N0C64600300543,2024-03-01 00:15:00,7,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:15:00,6,43.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:15:00,27,59.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:15:05,20,92.027
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:15:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:15:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:15:47,21,73.568
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:16:00,11,41.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:16:00,37,49.833
13GQN0C644013GOB0C64300102661,2024-03-01 00:16:00,26,62.0
13H000C647013H1N0C64600300543,2024-03-01 00:16:00,4,8.25
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:16:00,10,48.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:16:00,41,50.5
13HV00C681013HSM0C6C700105472,2024-03-01 00:16:05,30,84.323
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:16:08,6,10.5
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:16:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:16:47,23,73.545
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:17:00,14,41.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:17:00,19,55.667
13GQN0C644013GOB0C64300102661,2024-03-01 00:17:00,14,66.667
13H000C647013H1N0C64600300543,2024-03-01 00:17:00,4,7.875
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:17:00,8,57.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:17:00,29,51.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:17:05,33,84.463
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:17:08,1,4.9
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:17:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:17:47,25,71.972
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:18:00,8,26.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:18:00,18,47.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:18:00,16,66.333
13H000C647013H1N0C64600300543,2024-03-01 00:18:00,4,8.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:18:00,3,46.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:18:00,20,62.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:18:05,47,83.49
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:18:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:18:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:18:47,27,73.348
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:19:00,10,43.75
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:19:00,22,53.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:19:00,20,64.0
13H000C647013H1N0C64600300543,2024-03-01 00:19:00,4,8.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:19:00,8,37.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:19:00,21,58.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:19:05,34,80.597
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:19:08,1,13.1
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:19:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:19:47,19,69.872
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:20:00,11,42.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:20:00,16,50.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:20:00,31,59.667
13H000C647013H1N0C64600300543,2024-03-01 00:20:00,5,7.625
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:20:00,7,57.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:20:00,17,49.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:20:05,28,80.393
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:20:08,2,21.5
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:20:19,2,41.2
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:20:47,29,70.692
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:21:00,8,24.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:21:00,36,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:21:00,14,66.333
13H000C647013H1N0C64600300543,2024-03-01 00:21:00,4,8.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:21:00,14,50.167
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:21:00,27,53.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:21:05,31,84.133
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:21:08,1,13.1
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:21:19,2,47.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:21:47,18,72.89
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:22:00,7,22.75
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:22:00,16,47.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:22:00,17,65.333
13H000C647013H1N0C64600300543,2024-03-01 00:22:00,4,8.75
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:22:00,8,56.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:22:00,14,54.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:22:05,26,81.163
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:22:08,4,18.2
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:22:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:22:47,26,72.97
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:23:00,5,39.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:23:00,22,50.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:23:00,20,64.333
13H000C647013H1N0C64600300543,2024-03-01 00:23:00,5,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:23:00,6,53.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:23:00,20,54.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:23:05,37,78.86
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:23:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:23:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:23:47,16,71.722
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:24:00,8,23.5
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:24:00,24,53.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:24:00,13,67.333
13H000C647013H1N0C64600300543,2024-03-01 00:24:00,2,8.25
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:24:00,7,68.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:24:00,24,54.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:24:05,23,80.733
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:24:08,5,17.79
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:24:19,2,41.29
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:24:47,13,58.248
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:25:00,8,40.375
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:25:00,14,48.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:25:00,19,65.333
13H000C647013H1N0C64600300543,2024-03-01 00:25:00,3,8.625
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:25:00,5,64.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:25:00,12,60.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:25:05,58,75.533
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:25:08,4,12.8
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:25:19,2,44.5
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:25:47,25,72.968
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:26:00,6,24.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:26:00,21,51.333
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:26:00,18,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:26:00,15,66.333
13H000C647013H1N0C64600300543,2024-03-01 00:26:00,8,8.875
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:26:00,6,60.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:26:00,5,57.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:26:00,17,59.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:26:00,20,42.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:26:05,36,81.357
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:26:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:26:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:26:47,21,75.598
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:27:00,11,22.5
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:27:00,17,49.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:27:00,17,65.667
13H000C647013H1N0C64600300543,2024-03-01 00:27:00,4,8.125
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:27:00,4,72.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:27:00,12,62.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:27:05,36,83.063
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:27:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:27:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:27:47,17,70.995
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:28:00,6,38.25
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:28:00,22,49.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:28:00,20,64.667
13H000C647013H1N0C64600300543,2024-03-01 00:28:00,4,8.25
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:28:00,3,41.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:28:00,19,47.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:28:05,32,83.693
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:28:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:28:19,2,47.7
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:28:47,15,74.67
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:29:00,7,37.625
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:29:00,22,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:29:00,24,63.0
13H000C647013H1N0C64600300543,2024-03-01 00:29:00,4,8.25
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:29:00,2,32.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:29:00,28,57.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:29:05,32,85.497
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:29:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:29:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:29:47,13,56.172
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:30:00,9,38.75
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:30:00,11,52.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:30:00,31,60.0
13H000C647013H1N0C64600300543,2024-03-01 00:30:00,4,8.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:30:00,1,18.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:30:00,21,55.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:30:05,24,82.33
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:30:08,1,11.19
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:30:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:30:47,16,75.222
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:31:00,8,39.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:31:00,35,54.167
13GQN0C644013GOB0C64300102661,2024-03-01 00:31:00,19,65.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:31:00,12,54.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:31:00,48,52.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:31:05,26,82.26
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:31:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:31:19,1,33.09
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:31:47,13,72.498
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:32:00,6,39.75
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:32:00,6,40.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:32:00,21,52.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:32:00,20,64.0
13H000C647013H1N0C64600300543,2024-03-01 00:32:00,2,8.5
13H000C647013H1N0C64600300543,2024-03-01 00:32:00,5,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:32:00,6,65.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:32:00,23,49.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:32:05,44,82.763
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:32:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:32:19,1,28.6
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:32:47,14,75.992
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:33:00,25,48.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:33:00,11,68.333
13H000C647013H1N0C64600300543,2024-03-01 00:33:00,6,8.75
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:33:00,5,37.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:33:00,15,60.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:33:05,40,83.923
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:33:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:33:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:33:47,10,54.425
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:34:00,7,40.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:34:00,4,68.0
13H000C647013H1N0C64600300543,2024-03-01 00:34:00,5,8.75
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:34:00,1,57.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:34:00,6,52.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:34:05,30,86.393
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:34:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:34:19,1,19.6
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:34:47,5,70.995
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:35:00,9,39.125
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:35:00,15,56.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:35:00,21,62.667
13H000C647013H1N0C64600300543,2024-03-01 00:35:00,4,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:35:00,6,58.667
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:35:00,19,54.333
13HV00C681013HSM0C6C700105472,2024-03-01 00:35:05,33,83.997
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:35:08,7,21.39
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:35:47,12,72.125
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:36:00,4,22.875
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:36:00,19,52.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:36:00,20,50.0
13H000C647013H1N0C64600300543,2024-03-01 00:36:00,6,7.625
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:36:00,3,21.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:36:00,7,55.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:36:00,6,56.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:36:00,10,62.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:36:05,22,84.263
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:36:08,3,13.19
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:36:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:36:47,1,65.0
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:37:00,9,53.0
13GQN0C644013GOB0C64300102661,2024-03-01 00:37:00,9,68.667
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:37:00,2,73.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:37:00,6,47.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:37:05,31,80.1
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:37:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:37:47,11,70.442
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:38:00,7,23.25
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:38:00,14,46.667
13GQN0C644013GOB0C64300102661,2024-03-01 00:38:00,17,62.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:38:00,7,65.0
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:38:00,15,61.667
13HV00C681013HSM0C6C700105472,2024-03-01 00:38:05,28,85.53
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:38:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:38:19,2,29.2
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:38:47,18,69.472
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:39:00,9,38.5
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:39:00,14,56.667
13GQN0C644013GOB0C64300102661,2024-03-01 00:39:00,20,64.0
13H000C647013H1N0C64600300543,2024-03-01 00:39:00,5,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:39:00,2,41.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:39:00,16,55.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:39:05,19,83.2
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:39:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:39:19,2,31.6
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:39:47,14,75.02
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:40:00,6,21.25
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:40:00,11,57.333
13GQN0C644013GOB0C64300102661,2024-03-01 00:40:00,14,67.0
13H000C647013H1N0C64600300543,2024-03-01 00:40:00,3,8.125
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:40:00,2,37.333
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:40:00,19,48.0
13HV00C681013HSM0C6C700105472,2024-03-01 00:40:05,53,75.623
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:40:08,3,20.89
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:40:19,1,29.29
13FIJ0C554013FIO0C53C00104444,2024-03-01 00:40:47,16,76.257
13G6S0C4IE013G6P0C4KS00300772,2024-03-01 00:41:00,17,29.438
13G730C5JR013G9G0C5LM00100683,2024-03-01 00:41:00,21,54.8
13GQN0C644013GOB0C64300102661,2024-03-01 00:41:00,13,67.333
13H000C647013H1N0C64600300543,2024-03-01 00:41:00,4,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:41:00,1,12.4
13HA60C5JF013HA50C5HO00101324,2024-03-01 00:41:00,18,51.25
13HV00C681013HSM0C6C700105472,2024-03-01 00:41:05,21,81.245
13EQB0C3DT013EPP0C3C600104214,2024-03-01 00:41:08,8,12.6
13L9M0C3PV013L9E0C3PT00104111,2024-03-01 00:41:19,1,51.59
