road_seg_id,window_start,window_end,total_volume,avg_speed,record_count
13EQB0C3DT013EPP0C3C600104214,2024-03-03 15:30:00,2024-03-03 15:45:00,96,9.08,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 15:45:00,2024-03-03 16:00:00,91,7.98,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 16:00:00,2024-03-03 16:15:00,93,5.65,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 16:15:00,2024-03-03 16:30:00,73,7.04,12
13EQB0C3DT013EPP0C3C600104214,2024-03-03 16:30:00,2024-03-03 16:45:00,79,7.32,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 16:45:00,2024-03-03 17:00:00,74,6.74,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 17:00:00,2024-03-03 17:15:00,77,8.78,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 17:15:00,2024-03-03 17:30:00,122,8.37,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 17:30:00,2024-03-03 17:45:00,89,7.11,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 17:45:00,2024-03-03 18:00:00,109,8.0,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 18:00:00,2024-03-03 18:15:00,67,5.45,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 18:15:00,2024-03-03 18:30:00,69,7.8,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 18:30:00,2024-03-03 18:45:00,92,7.7,12
13EQB0C3DT013EPP0C3C600104214,2024-03-03 18:45:00,2024-03-03 19:00:00,85,7.46,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 19:00:00,2024-03-03 19:15:00,73,9.52,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 19:15:00,2024-03-03 19:30:00,42,11.55,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 19:30:00,2024-03-03 19:45:00,60,8.04,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 19:45:00,2024-03-03 20:00:00,60,8.71,10
13EQB0C3DT013EPP0C3C600104214,2024-03-03 20:00:00,2024-03-03 20:15:00,52,7.52,12
13EQB0C3DT013EPP0C3C600104214,2024-03-03 20:15:00,2024-03-03 20:30:00,55,6.8,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 20:30:00,2024-03-03 20:45:00,21,10.82,12
13EQB0C3DT013EPP0C3C600104214,2024-03-03 20:45:00,2024-03-03 21:00:00,35,11.51,13
13EQB0C3DT013EPP0C3C600104214,2024-03-03 21:00:00,2024-03-03 21:15:00,25,9.9,11
13EQB0C3DT013EPP0C3C600104214,2024-03-03 21:15:00,2024-03-03 21:30:00,67,6.88,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 21:30:00,2024-03-03 21:45:00,27,10.2,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 21:45:00,2024-03-03 22:00:00,53,9.49,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 22:00:00,2024-03-03 22:15:00,66,8.93,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 22:15:00,2024-03-03 22:30:00,50,11.17,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 22:30:00,2024-03-03 22:45:00,29,11.35,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 22:45:00,2024-03-03 23:00:00,41,10.34,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 23:00:00,2024-03-03 23:15:00,58,8.26,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 23:15:00,2024-03-03 23:30:00,52,3.88,14
13EQB0C3DT013EPP0C3C600104214,2024-03-03 23:30:00,2024-03-03 23:45:00,51,10.48,15
13EQB0C3DT013EPP0C3C600104214,2024-03-03 23:45:00,2024-03-04 00:00:00,40,9.85,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 00:00:00,2024-03-04 00:15:00,32,6.75,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 00:15:00,2024-03-04 00:30:00,20,6.92,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 00:30:00,2024-03-04 00:45:00,28,4.02,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 00:45:00,2024-03-04 01:00:00,34,8.17,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 01:00:00,2024-03-04 01:15:00,18,6.87,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 01:15:00,2024-03-04 01:30:00,26,8.64,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 01:30:00,2024-03-04 01:45:00,21,5.71,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 01:45:00,2024-03-04 02:00:00,26,7.48,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 02:00:00,2024-03-04 02:15:00,22,3.66,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 02:15:00,2024-03-04 02:30:00,10,12.45,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 02:30:00,2024-03-04 02:45:00,26,5.67,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 02:45:00,2024-03-04 03:00:00,27,10.5,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 03:00:00,2024-03-04 03:15:00,32,5.79,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 03:15:00,2024-03-04 03:30:00,32,7.23,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 03:30:00,2024-03-04 03:45:00,63,7.3,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 03:45:00,2024-03-04 04:00:00,43,5.82,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 04:00:00,2024-03-04 04:15:00,25,9.25,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 04:15:00,2024-03-04 04:30:00,25,7.0,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 04:30:00,2024-03-04 04:45:00,57,6.59,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 04:45:00,2024-03-04 05:00:00,40,7.06,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 05:00:00,2024-03-04 05:15:00,61,9.75,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 05:15:00,2024-03-04 05:30:00,66,12.08,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 05:30:00,2024-03-04 05:45:00,79,12.81,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 05:45:00,2024-03-04 06:00:00,67,10.61,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 06:00:00,2024-03-04 06:15:00,103,9.62,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 06:15:00,2024-03-04 06:30:00,77,10.26,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 06:30:00,2024-03-04 06:45:00,69,9.36,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 06:45:00,2024-03-04 07:00:00,91,10.55,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 07:00:00,2024-03-04 07:15:00,91,8.05,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 07:15:00,2024-03-04 07:30:00,99,6.5,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 07:30:00,2024-03-04 07:45:00,116,8.44,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 07:45:00,2024-03-04 08:00:00,102,6.92,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 08:00:00,2024-03-04 08:15:00,88,6.44,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 08:15:00,2024-03-04 08:30:00,101,6.0,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 08:30:00,2024-03-04 08:45:00,86,5.54,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 08:45:00,2024-03-04 09:00:00,75,5.85,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 09:00:00,2024-03-04 09:15:00,86,8.69,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 09:15:00,2024-03-04 09:30:00,129,7.68,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 09:30:00,2024-03-04 09:45:00,110,8.41,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 09:45:00,2024-03-04 10:00:00,118,6.63,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 10:00:00,2024-03-04 10:15:00,94,7.31,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 10:15:00,2024-03-04 10:30:00,66,8.38,9
13EQB0C3DT013EPP0C3C600104214,2024-03-04 10:30:00,2024-03-04 10:45:00,114,5.88,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 10:45:00,2024-03-04 11:00:00,99,7.0,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 11:00:00,2024-03-04 11:15:00,82,6.81,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 11:15:00,2024-03-04 11:30:00,71,7.67,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 11:30:00,2024-03-04 11:45:00,63,7.43,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 11:45:00,2024-03-04 12:00:00,46,10.17,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 12:00:00,2024-03-04 12:15:00,86,9.17,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 12:15:00,2024-03-04 12:30:00,71,7.94,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 12:30:00,2024-03-04 12:45:00,84,8.45,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 12:45:00,2024-03-04 13:00:00,65,8.35,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 13:00:00,2024-03-04 13:15:00,77,9.99,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 13:15:00,2024-03-04 13:30:00,97,7.92,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 13:30:00,2024-03-04 13:45:00,104,9.3,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 13:45:00,2024-03-04 14:00:00,108,13.06,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 14:00:00,2024-03-04 14:15:00,87,6.58,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 14:15:00,2024-03-04 14:30:00,76,8.46,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 14:30:00,2024-03-04 14:45:00,66,8.39,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 14:45:00,2024-03-04 15:00:00,67,8.75,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 15:00:00,2024-03-04 15:15:00,96,7.98,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 15:15:00,2024-03-04 15:30:00,93,7.81,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 15:30:00,2024-03-04 15:45:00,102,7.97,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 15:45:00,2024-03-04 16:00:00,94,9.72,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 16:00:00,2024-03-04 16:15:00,79,7.62,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 16:15:00,2024-03-04 16:30:00,83,7.97,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 16:30:00,2024-03-04 16:45:00,70,7.72,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 16:45:00,2024-03-04 17:00:00,107,6.53,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 17:00:00,2024-03-04 17:15:00,56,9.91,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 17:15:00,2024-03-04 17:30:00,51,7.98,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 17:30:00,2024-03-04 17:45:00,58,11.1,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 17:45:00,2024-03-04 18:00:00,58,8.85,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 18:00:00,2024-03-04 18:15:00,72,7.38,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 18:15:00,2024-03-04 18:30:00,89,8.37,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 18:30:00,2024-03-04 18:45:00,93,8.22,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 18:45:00,2024-03-04 19:00:00,63,7.65,10
13EQB0C3DT013EPP0C3C600104214,2024-03-04 19:00:00,2024-03-04 19:15:00,45,10.41,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 19:15:00,2024-03-04 19:30:00,58,9.92,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 19:30:00,2024-03-04 19:45:00,54,12.86,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 19:45:00,2024-03-04 20:00:00,58,8.15,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 20:00:00,2024-03-04 20:15:00,78,6.93,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 20:15:00,2024-03-04 20:30:00,72,9.63,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 20:30:00,2024-03-04 20:45:00,72,11.35,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 20:45:00,2024-03-04 21:00:00,79,8.99,15
13EQB0C3DT013EPP0C3C600104214,2024-03-04 21:00:00,2024-03-04 21:15:00,53,8.87,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 21:15:00,2024-03-04 21:30:00,35,8.77,13
13EQB0C3DT013EPP0C3C600104214,2024-03-04 21:30:00,2024-03-04 21:45:00,64,10.4,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 21:45:00,2024-03-04 22:00:00,50,10.17,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 22:00:00,2024-03-04 22:15:00,57,5.77,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 22:15:00,2024-03-04 22:30:00,54,6.81,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 22:30:00,2024-03-04 22:45:00,45,8.24,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 22:45:00,2024-03-04 23:00:00,56,8.12,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 23:00:00,2024-03-04 23:15:00,43,8.69,14
13EQB0C3DT013EPP0C3C600104214,2024-03-04 23:15:00,2024-03-04 23:30:00,40,8.38,11
13EQB0C3DT013EPP0C3C600104214,2024-03-04 23:30:00,2024-03-04 23:45:00,35,10.1,12
13EQB0C3DT013EPP0C3C600104214,2024-03-04 23:45:00,2024-03-05 00:00:00,28,9.85,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 00:00:00,2024-03-05 00:15:00,19,7.01,10
13EQB0C3DT013EPP0C3C600104214,2024-03-05 00:15:00,2024-03-05 00:30:00,25,9.16,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 00:30:00,2024-03-05 00:45:00,23,6.68,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 00:45:00,2024-03-05 01:00:00,27,6.66,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 01:00:00,2024-03-05 01:15:00,22,10.12,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 01:15:00,2024-03-05 01:30:00,32,8.07,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 01:30:00,2024-03-05 01:45:00,20,7.27,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 01:45:00,2024-03-05 02:00:00,27,4.51,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 02:00:00,2024-03-05 02:15:00,27,4.65,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 02:15:00,2024-03-05 02:30:00,29,7.79,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 02:30:00,2024-03-05 02:45:00,27,5.43,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 02:45:00,2024-03-05 03:00:00,32,5.55,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 03:00:00,2024-03-05 03:15:00,29,4.98,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 03:15:00,2024-03-05 03:30:00,22,8.7,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 03:30:00,2024-03-05 03:45:00,42,7.64,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 03:45:00,2024-03-05 04:00:00,44,3.26,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 04:00:00,2024-03-05 04:15:00,37,4.48,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 04:15:00,2024-03-05 04:30:00,43,8.18,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 04:30:00,2024-03-05 04:45:00,29,9.83,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 04:45:00,2024-03-05 05:00:00,40,7.62,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 05:00:00,2024-03-05 05:15:00,65,10.74,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 05:15:00,2024-03-05 05:30:00,67,7.06,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 05:30:00,2024-03-05 05:45:00,56,11.51,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 05:45:00,2024-03-05 06:00:00,72,10.92,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 06:00:00,2024-03-05 06:15:00,91,9.34,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 06:15:00,2024-03-05 06:30:00,85,8.03,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 06:30:00,2024-03-05 06:45:00,95,12.13,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 06:45:00,2024-03-05 07:00:00,58,8.54,10
13EQB0C3DT013EPP0C3C600104214,2024-03-05 07:00:00,2024-03-05 07:15:00,122,7.22,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 07:15:00,2024-03-05 07:30:00,109,7.77,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 07:30:00,2024-03-05 07:45:00,118,6.37,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 07:45:00,2024-03-05 08:00:00,113,6.43,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 08:00:00,2024-03-05 08:15:00,97,5.16,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 08:15:00,2024-03-05 08:30:00,78,6.33,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 08:30:00,2024-03-05 08:45:00,99,6.15,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 08:45:00,2024-03-05 09:00:00,70,5.83,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 09:00:00,2024-03-05 09:15:00,98,7.82,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 09:15:00,2024-03-05 09:30:00,115,6.85,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 09:30:00,2024-03-05 09:45:00,85,8.53,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 09:45:00,2024-03-05 10:00:00,106,7.86,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 10:00:00,2024-03-05 10:15:00,108,7.02,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 10:15:00,2024-03-05 10:30:00,108,6.71,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 10:30:00,2024-03-05 10:45:00,119,7.5,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 10:45:00,2024-03-05 11:00:00,110,6.09,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 11:00:00,2024-03-05 11:15:00,73,6.88,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 11:15:00,2024-03-05 11:30:00,73,6.93,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 11:30:00,2024-03-05 11:45:00,73,7.23,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 11:45:00,2024-03-05 12:00:00,58,7.69,11
13EQB0C3DT013EPP0C3C600104214,2024-03-05 12:00:00,2024-03-05 12:15:00,90,8.83,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 12:15:00,2024-03-05 12:30:00,84,9.32,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 12:30:00,2024-03-05 12:45:00,73,8.33,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 12:45:00,2024-03-05 13:00:00,92,10.05,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 13:00:00,2024-03-05 13:15:00,64,10.62,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 13:15:00,2024-03-05 13:30:00,83,9.49,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 13:30:00,2024-03-05 13:45:00,61,8.08,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 13:45:00,2024-03-05 14:00:00,61,8.25,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 14:00:00,2024-03-05 14:15:00,69,6.74,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 14:15:00,2024-03-05 14:30:00,68,6.16,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 14:30:00,2024-03-05 14:45:00,73,5.88,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 14:45:00,2024-03-05 15:00:00,77,6.61,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 15:00:00,2024-03-05 15:15:00,85,7.07,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 15:15:00,2024-03-05 15:30:00,117,8.51,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 15:30:00,2024-03-05 15:45:00,77,8.3,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 15:45:00,2024-03-05 16:00:00,86,7.23,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 16:00:00,2024-03-05 16:15:00,88,5.91,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 16:15:00,2024-03-05 16:30:00,55,5.18,10
13EQB0C3DT013EPP0C3C600104214,2024-03-05 16:30:00,2024-03-05 16:45:00,85,6.74,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 16:45:00,2024-03-05 17:00:00,123,8.68,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 17:00:00,2024-03-05 17:15:00,51,7.63,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 17:15:00,2024-03-05 17:30:00,37,10.32,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 17:30:00,2024-03-05 17:45:00,78,9.2,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 17:45:00,2024-03-05 18:00:00,54,9.3,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 18:00:00,2024-03-05 18:15:00,84,7.78,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 18:15:00,2024-03-05 18:30:00,85,7.79,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 18:30:00,2024-03-05 18:45:00,87,7.82,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 18:45:00,2024-03-05 19:00:00,50,9.61,10
13EQB0C3DT013EPP0C3C600104214,2024-03-05 19:00:00,2024-03-05 19:15:00,69,12.36,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 19:15:00,2024-03-05 19:30:00,69,9.68,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 19:30:00,2024-03-05 19:45:00,63,11.31,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 19:45:00,2024-03-05 20:00:00,54,9.17,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 20:00:00,2024-03-05 20:15:00,75,7.52,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 20:15:00,2024-03-05 20:30:00,55,11.52,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 20:30:00,2024-03-05 20:45:00,60,7.55,15
13EQB0C3DT013EPP0C3C600104214,2024-03-05 20:45:00,2024-03-05 21:00:00,60,8.17,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 21:00:00,2024-03-05 21:15:00,49,10.7,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 21:15:00,2024-03-05 21:30:00,77,7.7,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 21:30:00,2024-03-05 21:45:00,50,11.36,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 21:45:00,2024-03-05 22:00:00,37,6.58,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 22:00:00,2024-03-05 22:15:00,59,6.51,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 22:15:00,2024-03-05 22:30:00,30,10.86,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 22:30:00,2024-03-05 22:45:00,52,8.92,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 22:45:00,2024-03-05 23:00:00,50,10.9,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 23:00:00,2024-03-05 23:15:00,51,7.58,14
13EQB0C3DT013EPP0C3C600104214,2024-03-05 23:15:00,2024-03-05 23:30:00,32,7.35,13
13EQB0C3DT013EPP0C3C600104214,2024-03-05 23:30:00,2024-03-05 23:45:00,23,4.02,12
13EQB0C3DT013EPP0C3C600104214,2024-03-05 23:45:00,2024-03-06 00:00:00,38,7.12,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 00:00:00,2024-03-06 00:15:00,28,4.62,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 00:15:00,2024-03-06 00:30:00,23,7.15,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 00:30:00,2024-03-06 00:45:00,25,9.23,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 00:45:00,2024-03-06 01:00:00,27,7.58,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 01:00:00,2024-03-06 01:15:00,16,8.55,11
13EQB0C3DT013EPP0C3C600104214,2024-03-06 01:15:00,2024-03-06 01:30:00,22,4.36,12
13EQB0C3DT013EPP0C3C600104214,2024-03-06 01:30:00,2024-03-06 01:45:00,27,6.36,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 01:45:00,2024-03-06 02:00:00,25,10.5,13
13EQB0C3DT013EPP0C3C600104214,2024-03-06 02:00:00,2024-03-06 02:15:00,11,6.95,12
13EQB0C3DT013EPP0C3C600104214,2024-03-06 02:15:00,2024-03-06 02:30:00,29,7.67,13
13EQB0C3DT013EPP0C3C600104214,2024-03-06 02:30:00,2024-03-06 02:45:00,9,4.53,11
13EQB0C3DT013EPP0C3C600104214,2024-03-06 02:45:00,2024-03-06 03:00:00,17,7.28,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 03:00:00,2024-03-06 03:15:00,51,4.73,12
13EQB0C3DT013EPP0C3C600104214,2024-03-06 03:15:00,2024-03-06 03:30:00,33,7.03,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 03:30:00,2024-03-06 03:45:00,42,8.04,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 03:45:00,2024-03-06 04:00:00,37,8.74,13
13EQB0C3DT013EPP0C3C600104214,2024-03-06 04:00:00,2024-03-06 04:15:00,35,10.93,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 04:15:00,2024-03-06 04:30:00,25,8.28,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 04:30:00,2024-03-06 04:45:00,38,8.96,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 04:45:00,2024-03-06 05:00:00,35,7.03,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 05:00:00,2024-03-06 05:15:00,75,9.28,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 05:15:00,2024-03-06 05:30:00,66,10.4,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 05:30:00,2024-03-06 05:45:00,81,8.03,14
13EQB0C3DT013EPP0C3C600104214,2024-03-06 05:45:00,2024-03-06 06:00:00,36,7.26,12
13EQB0C3DT013EPP0C3C600104214,2024-03-06 06:00:00,2024-03-06 06:15:00,75,7.67,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 06:15:00,2024-03-06 06:30:00,88,10.57,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 06:30:00,2024-03-06 06:45:00,104,9.2,15
13EQB0C3DT013EPP0C3C600104214,2024-03-06 06:45:00,2024-03-06 07:00:00,105,9.6,14
